item_id,product_category,bullet_point,item_keywords,item_name,product_type,brand,combined_text,text_id
B07TJ18JFT,SHOES_CLOTHING_PERSONAL, UK boot chukka , UK boot chukka ,find Men s Atwood Chelsea Boots Black US 9,BOOT,find., UK boot chukka  UK boot chukka find Men s Atwood Chelsea Boots Black US 9,text1538
B06XC28XVZ,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Men s Andros Slip On Black US 8,SHOES,find.,Amazon Brand find Men s Andros Slip On Black US 8,text1539
B08232MB3C,SHOES_CLOTHING_PERSONAL,,,find Women s JUDD S 1A 1 Espadrilles Red Mandarina Red 8 us,SHOES,find.,find Women s JUDD S 1A 1 Espadrilles Red Mandarina Red 8 us,text1540
B07Z58RHBR,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Women s Mule Closed Toe Heels Blau Pale Blue 8 UK,SHOES,find.,Amazon Brand find Women s Mule Closed Toe Heels Blau Pale Blue 8 UK,text1541
B071XMSRQV,SHOES_CLOTHING_PERSONAL, shoes girls boots ankle boots zip up boots desert boots kids shoes flat boots girls shoes , shoes girls boots ankle boots zip up boots desert boots kids shoes flat boots girls shoes ,Red Wagon Girls Muck Desert Boots Grey 1 us Little Kid,BOOT,Red Wagon, shoes girls boots ankle boots zip up boots desert boots kids shoes flat boots girls shoes  shoes girls boots ankle boots zip up boots desert boots kids shoes flat boots girls shoes Red Wagon Girls Muck Desert Boots Grey 1 us Little Kid,text1542
B07NZPFJ2B,SHOES_CLOTHING_PERSONAL,,,Charcoal Swatch Ravenna Home,SWATCH,Ravenna Home,Charcoal Swatch Ravenna Home,text1543
B0748PWDQC,SHOES_CLOTHING_PERSONAL, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad , zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad ,Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe chocolate 11 5 D US,SHOES,206 Collective, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad  zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe chocolate 11 5 D US,text1544
B07WHSHR9S,SHOES_CLOTHING_PERSONAL, strappy women ankle heel woman sandal , strappy women ankle heel woman sandal ,find Women s Block Heel Sandal Beige Natural Snake US 5,SHOES,find., strappy women ankle heel woman sandal  strappy women ankle heel woman sandal find Women s Block Heel Sandal Beige Natural Snake US 5,text1545
B06X9W194C,SHOES_CLOTHING_PERSONAL, women fashion womens footwear trainers womens trainers womens fashion womens shoes , women fashion womens footwear trainers womens trainers womens fashion womens shoes ,find Women s Walsh Elastic Trainer Pink Pink 7 UK 40 EU ,SHOES,find., women fashion womens footwear trainers womens trainers womens fashion womens shoes  women fashion womens footwear trainers womens trainers womens fashion womens shoes find Women s Walsh Elastic Trainer Pink Pink 7 UK 40 EU ,text1546
B07P73ZQDL,SHOES_CLOTHING_PERSONAL, farmhouse and , farmhouse and ,Stone Beam Fawn Swatch Stone Beam,SWATCH,Stone & Beam, farmhouse and  farmhouse and Stone Beam Fawn Swatch Stone Beam,text1547
B072V8K9LX,SHOES_CLOTHING_PERSONAL, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas , designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas ,La soluci n de la mujer Kelly Over The Knee Studded arranque,SHOES,The Fix, designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas  designer cocktail work wear business office sexy spring fall gifts for her zapatos shoe para de ladies mujer womans botas La soluci n de la mujer Kelly Over The Knee Studded arranque,text1548
B0732VD1FN,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Men s Zip Classic Worker Boots,SHOES,find.,Amazon Brand find Men s Zip Classic Worker Boots,text1549
B082PMWG3P,SHOES_CLOTHING_PERSONAL, womens flats ballet flats knit flats flats womens ballet flats womens knit knit , womens flats ballet flats knit flats flats womens ballet flats womens knit knit ,Amazon Essentials Women s Ballet Flat Navy Knit 9 5 B US,SHOES,Amazon Essentials, womens flats ballet flats knit flats flats womens ballet flats womens knit knit  womens flats ballet flats knit flats flats womens ballet flats womens knit knit Amazon Essentials Women s Ballet Flat Navy Knit 9 5 B US,text1550
B082PMZFWF,SHOES_CLOTHING_PERSONAL, womens flats ballet flats knit flats flats womens ballet flats womens knit knit , womens flats ballet flats knit flats flats womens ballet flats womens knit knit ,Amazon Essentials Women s Ballet Flat Navy Knit 13 B US,SHOES,Amazon Essentials, womens flats ballet flats knit flats flats womens ballet flats womens knit knit  womens flats ballet flats knit flats flats womens ballet flats womens knit knit Amazon Essentials Women s Ballet Flat Navy Knit 13 B US,text1551
B0812BSVSB,SHOES_CLOTHING_PERSONAL,,,find Men s Leather Moccasin Brown Cognac 9 5 us,SHOES,find.,find Men s Leather Moccasin Brown Cognac 9 5 us,text1552
B07VQ8K2JW,SHOES_CLOTHING_PERSONAL, loafer , loafer ,find Hem Seam Men s Aiden Loafer Flats Brown Size 12 UK,SHOES,find., loafer  loafer find Hem Seam Men s Aiden Loafer Flats Brown Size 12 UK,text1553
B079LK3GTS,SHOES_CLOTHING_PERSONAL, zapatos shoe ladies mujer womans designer spring summer vacation comfortable gifts for her , zapatos shoe ladies mujer womans designer spring summer vacation comfortable gifts for her ,Amazon Brand The Fix Women s Nikole Open Toe Slide with Chain Detail Flat Sandal,SANDAL,The Fix, zapatos shoe ladies mujer womans designer spring summer vacation comfortable gifts for her  zapatos shoe ladies mujer womans designer spring summer vacation comfortable gifts for her Amazon Brand The Fix Women s Nikole Open Toe Slide with Chain Detail Flat Sandal,text1554
B0767VG66L,SHOES_CLOTHING_PERSONAL, amazon sacos ladies mujer womans designer birthday party parties work wear business office top gifts summer boho bohemian beaded embellished , amazon sacos ladies mujer womans designer birthday party parties work wear business office top gifts summer boho bohemian beaded embellished ,Amazon Brand The Fix Emily Guitar Style Bag Strap Wallet Glitter Multi One Size,ACCESSORY,The Fix, amazon sacos ladies mujer womans designer birthday party parties work wear business office top gifts summer boho bohemian beaded embellished  amazon sacos ladies mujer womans designer birthday party parties work wear business office top gifts summer boho bohemian beaded embellished Amazon Brand The Fix Emily Guitar Style Bag Strap Wallet Glitter Multi One Size,text1555
B074KR61G7,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall new year 2018 valentines day gifts her , zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall new year 2018 valentines day gifts her ,Amazon Brand The Fix Women s Jozie Silk Bow Slip On Sneaker Navy 6 B US,SHOES,The Fix, zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall new year 2018 valentines day gifts her  zapatos shoe para de ladies mujer womans designer cocktail work wear business office sexy spring fall new year 2018 valentines day gifts her Amazon Brand The Fix Women s Jozie Silk Bow Slip On Sneaker Navy 6 B US,text1556
B072KX6PVR,SHOES_CLOTHING_PERSONAL, shoes ankle boots boots lace up brogues classics kids shoes girls boots girls shoes , shoes ankle boots boots lace up brogues classics kids shoes girls boots girls shoes ,Red Wagon Kids Tom Boots Pink 11 us Little,BOOT,Red Wagon, shoes ankle boots boots lace up brogues classics kids shoes girls boots girls shoes  shoes ankle boots boots lace up brogues classics kids shoes girls boots girls shoes Red Wagon Kids Tom Boots Pink 11 us Little,text1557
B0746M8ZYL,SHOES_CLOTHING_PERSONAL, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her , zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her ,Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Red Plaid 9 B US,SHOES,206 Collective, zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her  zapatos shoe para de ladies mujer womans mocasines designer clothing work wear office top gifts gifts for gifts for her Amazon Brand 206 Collective Women s Roosevelt Shearling Slide Slipper Shoe Red Plaid 9 B US,text1558
B082MVG2DD,SHOES_CLOTHING_PERSONAL,,,find Ginach S SH 1A 1 Closed Toe Ballet Flats Black Black 6 UK,SHOES,find.,find Ginach S SH 1A 1 Closed Toe Ballet Flats Black Black 6 UK,text1559
B07PDGZBJ9,SHOES_CLOTHING_PERSONAL, woman women boot ankle , woman women boot ankle ,Amazon Brand find Women s Ankle Boots Brown Brandy US 7,BOOT,find., woman women boot ankle  woman women boot ankle Amazon Brand find Women s Ankle Boots Brown Brandy US 7,text1560
B07WJYHL48,SHOES_CLOTHING_PERSONAL,,,find Tassle Leather Loafers Brown Tan 4 UK,SHOES,find.,find Tassle Leather Loafers Brown Tan 4 UK,text1561
B07VBC63KM,SHOES_CLOTHING_PERSONAL,,,Amazon Essentials Women s Slumber Slipper Tan 11 M US Amazon Vine,SHOES,Amazon Essentials,Amazon Essentials Women s Slumber Slipper Tan 11 M US Amazon Vine,text1562
B071JM2Q4F,SHOES_CLOTHING_PERSONAL, Boys Fashion Shoes Top Sneakers Low , Boys Fashion Shoes Top Sneakers Low ,RED WAGON Boys Clean Lace Up Low Top Sneakers Black 8 Small,SHOES,RED WAGON, Boys Fashion Shoes Top Sneakers Low  Boys Fashion Shoes Top Sneakers Low RED WAGON Boys Clean Lace Up Low Top Sneakers Black 8 Small,text1563
B07M712F31,SHOES_CLOTHING_PERSONAL, Women sandals sandal , Women sandals sandal ,Amazon Brand 206 Collective Women s Sabor Flat Sandal Black 8 B US,SANDAL,206 Collective, Women sandals sandal  Women sandals sandal Amazon Brand 206 Collective Women s Sabor Flat Sandal Black 8 B US,text1564
B082PNC2KR,SHOES_CLOTHING_PERSONAL, womens flats ballet flats knit flats flats womens ballet flats womens knit knit , womens flats ballet flats knit flats flats womens ballet flats womens knit knit ,Amazon Essentials Women s Ballet Flat Navy Knit 11 Wide US,SHOES,Amazon Essentials, womens flats ballet flats knit flats flats womens ballet flats womens knit knit  womens flats ballet flats knit flats flats womens ballet flats womens knit knit Amazon Essentials Women s Ballet Flat Navy Knit 11 Wide US,text1565
B07D45H4WL,SHOES_CLOTHING_PERSONAL,,,find Women s Court Black 5 UK,SHOES,find.,find Women s Court Black 5 UK,text1566
B07VQ8KKR2,SHOES_CLOTHING_PERSONAL, boot women ankle woman booty leather , boot women ankle woman booty leather ,find Chunky Sole Leather Chelsea Boots Brown 4 UK,BOOT,find., boot women ankle woman booty leather  boot women ankle woman booty leather find Chunky Sole Leather Chelsea Boots Brown 4 UK,text1567
B0812CNMTD,SHOES_CLOTHING_PERSONAL,,,find Women s Slim Fit Formal Pant Desert Boots Black Black US 5,SHOES,find.,find Women s Slim Fit Formal Pant Desert Boots Black Black US 5,text1568
B082PMX2QP,SHOES_CLOTHING_PERSONAL, womens flats ballet flats knit flats flats womens ballet flats womens knit knit , womens flats ballet flats knit flats flats womens ballet flats womens knit knit ,Amazon Essentials Women s Ballet Flat Light Grey Knit 10 B US,SHOES,Amazon Essentials, womens flats ballet flats knit flats flats womens ballet flats womens knit knit  womens flats ballet flats knit flats flats womens ballet flats womens knit knit Amazon Essentials Women s Ballet Flat Light Grey Knit 10 B US,text1569
B07QJ7VRLR,SHOES_CLOTHING_PERSONAL, woman , woman ,Amazon Brand Daily Ritual Women s Animal Print Fuzzy Knit Scarf Beanie and Mittens Set Animal Print Beanie One Size,HAT,Daily Ritual, woman  woman Amazon Brand Daily Ritual Women s Animal Print Fuzzy Knit Scarf Beanie and Mittens Set Animal Print Beanie One Size,text1570
B07TK4MSKS,SHOES_CLOTHING_PERSONAL, UK boot , UK boot ,find Men s Atwood Chelsea Boots Black US 11 5,BOOT,find., UK boot  UK boot find Men s Atwood Chelsea Boots Black US 11 5,text1571
B073SZHH5R,SHOES_CLOTHING_PERSONAL, sports bra crop top yoga sport gym clothes women sportswear , sports bra crop top yoga sport gym clothes women sportswear ,Amazon Brand find Women s Block Heel Square Toe Ankle Boots,BOOT,find., sports bra crop top yoga sport gym clothes women sportswear  sports bra crop top yoga sport gym clothes women sportswear Amazon Brand find Women s Block Heel Square Toe Ankle Boots,text1572
B07X19TSNH,SHOES_CLOTHING_PERSONAL, UK , UK ,find Women s Darling 01W3 003 Open Toe Sandals Gold US 0 Asia Size s,SANDAL,find., UK  UK find Women s Darling 01W3 003 Open Toe Sandals Gold US 0 Asia Size s,text1573
B07Z58Z8CM,SHOES_CLOTHING_PERSONAL,,,find Womens Women s Wedge Close Toe Canvas Espadrille Sandal Blue Blue 2,SANDAL,find.,find Womens Women s Wedge Close Toe Canvas Espadrille Sandal Blue Blue 2,text1574
B07WFQM3TP,SHOES_CLOTHING_PERSONAL, women loafer women women footwear women slip on leather loafer , women loafer women women footwear women slip on leather loafer ,find Tassle Leather Loafers Brown Tan 8 UK,SHOES,find., women loafer women women footwear women slip on leather loafer  women loafer women women footwear women slip on leather loafer find Tassle Leather Loafers Brown Tan 8 UK,text1575
B07NPX8FW6,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Men s Hybrid Loafer,SHOES,find.,Amazon Brand find Men s Hybrid Loafer,text1576
B07T4TX3FS,SHOES_CLOTHING_PERSONAL,,,find Men s Zip Classic Worker Boots Ankle,BOOT,find.,find Men s Zip Classic Worker Boots Ankle,text1577
B01MG61G66,SHOES_CLOTHING_PERSONAL, gifts newborn preemie recien nacidos boy girl cozy outfit easter para de infant baby months meses , gifts newborn preemie recien nacidos boy girl cozy outfit easter para de infant baby months meses ,Moon and Back Baby Set of 4 Organic Cap and Mitten Sets Grey Heather 0 6 Months,ACCESSORY,Moon and Back, gifts newborn preemie recien nacidos boy girl cozy outfit easter para de infant baby months meses  gifts newborn preemie recien nacidos boy girl cozy outfit easter para de infant baby months meses Moon and Back Baby Set of 4 Organic Cap and Mitten Sets Grey Heather 0 6 Months,text1578
B06XH3MK6C,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Women s Sandals Effy Ankle Strap Black Black US 7 5,SANDAL,find.,Amazon Brand find Women s Sandals Effy Ankle Strap Black Black US 7 5,text1579
B071GFDG1X,SHOES_CLOTHING_PERSONAL,,,Amazon Brand find Men s Classic Casual Black US 8,BOOT,find.,Amazon Brand find Men s Classic Casual Black US 8,text1580
B082MV2612,SHOES_CLOTHING_PERSONAL,,,find Connie Leather Closed Toe Heels Blue Navy 3 UK,SHOES,find.,find Connie Leather Closed Toe Heels Blue Navy 3 UK,text1581
B0748NSZP7,SHOES_CLOTHING_PERSONAL, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad , zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad ,Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe charcoal 9 D US,SHOES,206 Collective, zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad  zapatos shoe para de hombre caballero male mocasines casual basics gifts for fathers day gifts for dad Amazon Brand 206 Collective Men s Union Shearling Slide Slipper Shoe charcoal 9 D US,text1582
